lose	1389
fixes	3205
weeks.	1415
blue	2381
Earlier,	4819
weeks,	1635
“This	2801
suspected	4249
frustrating	3412
local	1316
act	351
lets	4838
smart	2767
premiums	2091
hearings	4650
greater	966
deadline.	1327
It's	103
knew	499
"Obamacare	3317
ready	1398
encouraging	4770
spot	4127
Tennessee	4664
Project	3280
place	640
knee	4704
young,	4699
international	2860
Barack	112
Mackey	4189
loan	3592
week,	840
very,	4197
week.	350
District	1084
Because	935
nearby	1856
abandoned	3267
analysts	2037
services,	1408
meanwhile,	2610
harm	2741
killed	3729
prescription	4105
choice	811
give	55
events	1677
DeMint	2212
“There	3036
February,	4020
Christie,	2413
brought	900
reasons	2398
governor's	3911
running	572
critical	1324
because,	3136
personal	1472
legislators,	4625
easy	1075
fierce	4272
complained	3696
ahead.	3515
blamed	375
downgrade	4759
entitlement	1757
services.	2003
hard	386
ability	1859
initiative	2076
bipartisan	1302
entitled	3596
Jack	239
vocal	2560
pathway	4547
previous	1329
park	585
rights.	2109
rights,	3849
has,	4493
front	1234
speaks	1011
suggested	843
weeks	509
Most	637
reasonable	1866
field	3631
seconds	3211
stripped	162
doesn't	463
impressive	3674
Photograph:	38
Russia	3755
part	322
tweets	2296
incumbent	4443
December	301
cancer	1944
afford	619
Iran	3027
affects	3257
decision.	4717
hall	4562
conspiracy	3876
healthcare.gov	1890
16-day	2051
pull	3610
Kerry	4747
half	470
round	1499
Katrina	3018
poorly	3808
"As	2055
Bureau	3227
eligible	3204
Christian	3119
restrictive	4102
doesn’t	3145
Iraq	1698
amount	762
conservative	65
metrics	3939
Meadows	1253
anti-abortion	4269
Fund	2019
Perry,	3367
suggests	3426
happen,	3861
effort	882
Texas	852
providing	2890
intended	604
Knowledge	4516
reduce	1007
nation	755
senate	2021
happen.	2680
openness	4684
input	3210
More	475
Ronald	3401
Read	4555
Parenthood	4432
shopping	1921
natural	2853
acknowledge	3310
repeal	1261
trade	2036
summer,	3785
outlined	3007
signal	4321
optimistic	1470
repeat	1630
appears	1112
education,	4057
liberty	3385
hand	1725
reach	163
competing	3945
education.	3472
shut	257
cited	3099
deny	1528
implement	3258
bunch	4823
drawn	3274
institution	4627
intransigence	1326
defense	2043
enrolling	2087
separate	147
track	2397
avoided	2600
school	894
State	1668
unpopularity	3024
provided	1909
increasingly	219
During	3524
Thanksgiving	3928
progressives	4585
test	2156
course.	2893
course,	998
insist	3285
court.	3619
governor	1524
(or	1029
court,	3516
drama	2456
First	2745
cost.	3816
addressed	3278
"When	1634
city	2346
expect	781
open	209
refuses	4732
midnight	396
Under	606
less.	3460
page	3001
deaths	3013
describe	1669
Defense	1928
users.	3158
margin	1285
Hill.	2215
refused	154
Hill,	1465
brothers	1665
Boehner's	703
problems	466
form	1597
recently,	4235
(which	2392
prepare	1006
wasn't	662
strategic	2733
HealthCare.gov	2154
present	2329
August	2927
adults	2969
contractors	1975
harder	1125
tomorrow	1648
pair	3238
courts	3824
institutions	3488
Missouri	3176
Jackson,	4126
finally	1422
European	45
contact	3175
costs	39
sections	4886
typical	3342
paid	343
southern	421
engage	3288
money	215
suggesting	3159
app	4278
for.	3586
Reagan	1854
sequester	1421
walked	3792
ballot	3305
opponents	1386
signed	456
mayor	2411
for,	2644
speak	624
insurers	775
appeals	4142
free-market	4070
City	3902
point	441
doomed	1934
"What	1889
now.	744
attach	1105
things.	1572
now,	631
attack	731
pace	3334
shop	2131
hate	2981
enrolment	2129
determination	4863
GOP,	2422
attention.	3332
show	95
GOP.	3336
shot	3015
hasn't	1595
this,"	1783
Arkansas,	4446
Journal	1275
signing	984
puts	2368
combat	4799
proper	2714
commentators	2206
enrol	2258
refusal	1306
systems	2189
IRS	3329
technically	2732
producing	2261
Guardian's	2343
importance	3525
Jersey	1931
food	1031
McCain,	578
prepared	1433
“But	3029
reject	459
specific	2879
agents	4619
testimony	2147
push	529
protected	4697
deadlines	3556
fresh	1477
attempts	758
How	468
forms	3053
rightly	4339
attempting	2532
error	2001
urgent	4031
strategy	849
standards.	2798
25%	4397
December.	2144
White	145
problem.	1841
term	1420
mental	4153
problem,	3344
applied	2295
poorer	4425
Cruz	0
pushed	1610
guarantee	1825
secret	2738
negative	1721
December,	3686
Care	12
president	84
Are	2417
placing	3793
coverage,	1954
That	259
incentive	3983
coverage.	1916
2004,	4450
developed	3296
parents'	3044
chance	717
King	3618
defended	3098
roll	4496
thanks	2813
BST	1015
movement	867
role	812
bought	2435
• He	3620
distinction	3333
essential	392
Among	2809
yes,	2666
GuantÃ¡namo	4466
partial	1121
Obama	70
fed	4484
court's	3226
touch	4212
Associated	1847
Cornyn	3429
short,	3740
ministers	2572
attacks	1563
2006,	4225
relying	3859
yet.	3673
2006.	4227
comparing	4074
made	208
warned	110
net	1793
commerce	2050
which,	1093
visited	2152
Action	1147
healthcare.	672
thing,	2729
rhetoric	224
conversation	2458
foundation	3366
mention	1795
markets	235
rivals	2942
prevents	4306
healthcare,	650
Little	3883
solar	3795
enjoy	2352
essentially	1616
broke	3533
journalists	2384
strongest	4347
including	90
â¦	1199
guess	3461
government’s	3747
â¢	603
here's	575
reluctant	2697
â	2837
"All	4499
change	739
moves	3444
â	9
regulations	2642
distributed	4058
lead	671
Europe	2529
consumer	1893
capital	1127
expenses	4085
medical	181
personnel	384
Should	3130
technological	2759
instead.	3140
kicked	2615
North	959
instead,	4658
George	1591
Ruth	4417
watch	3270
display	4646
indicating	3993
fan	4720
market.	3319
Economic	2817
rural	4643
borrow	1565
confrontation	1404
market,	2187
Tocqueville	2487
op-ed	3768
members.	3282
members,	4578
elected	806
healthier	3108
website.	2120
tough	2342
active	2596
constitutional	1812
website,	2058
opinions	2743
ideological	356
make	22
room	1219
Twitter	507
justice	3518
"grand	3784
indication	1069
"And	2774
scientists	4061
remarks	1624
perceived	3287
education	2358
Budget	1714
Yet,	1788
Your	4176
Its	1689
rational	3875
universal	2859
trained	4280
classic	2465
population	3347
testified	3918
Walmart's	4046
congressional	296
politics,	1530
equal	3529
Tavenner	2142
Yes,	3683
politics.	1197
main	1082
moved	2720
expected	106
constitution.	3661
helping	845
relations	2200
inside	2549
prominent	3131
Saturday,	2264
Saturday.	4842
assessment	3097
vote.	1289
crisis,	1672
crisis.	1283
diverse	4636
vote,	1498
carried	2525
reporter	2386
permitted	3836
not,	1494
obvious	1379
rank	4273
not.	1739
limiting	4355
Tea	273
Photo:	4761
asks	3833
Ted	23
social	512
recently	1664
empty	4615
report	1079
state-run	3558
nations	3110
reported	1091
deficit.	1710
deficit,	4870
rose	4224
session	3443
voted	160
echoed	3254
left.	4884
him.	1886
broad	1621
him,	3567
votes	115
voter	961
faction	943
build	1956
YouTube	4131
dragged	4008
distance	2377
rolling	4413
when,	2157
Guardian	340
built	1897
rape	4815
Buzzfeed	4682
note	1426
water	3239
defining	2947
faith	1579
Brothers	3886
ethical	4036
deficits	548
movie	4620
pollution	2867
unknown	3047
websites	2273
fourth	2195
sending	1953
working,	2563
working.	4259
thinks	1966
unclear	3697
performance.	3811
America,	1111
apply	4390
literally	1951
Wednesday.	1567
marks	4351
initiatives	3658
Boehner	64
envy	2511
reflects	4735
Kanye	3252
Wednesday,	695
Back	3559
retreat	1700
Political	2710
postpone	3750
surveillance	2314
rare	2918
announcing	596
action	917
flexibility	3996
hire	2266
eye	2205
Committee	2441
imminent	4856
opposition	780
damage	524
consumers	1955
momentum	2559
accusations	3294
Democracy	4365
dictate	4300
Security	197
corporate	1139
restore	2165
Jan	267
thing.	1741
acting	3745
scale	1666
chairman	1965
Bader	4426
expansion	1529
initiative.	4386
replied:	2450
requirements	2656
investment	1445
Bay	4456
rate	479
November	1740
possible.	850
Wednesday's	1980
possible,	4503
major	589
Wilson	3917
Britain	2694
Hill	555
hint	4791
spokesman	1090
problem	491
Leader	4631
attack,	4082
daily	2431
balanced	4154
anxious	3160
implementation	577
furloughed.	1319
things	763
spread	2986
inequality	3343
embarrassing	2602
limited	2998
treatment	3325
out.	504
Representatives,	562
BBC	3505
November,	3157
basically	1715
November.	2252
comprehensive	1660
feature	3212
year	161
Representatives.	1506
rules,	2946
expanded	1799
out,	915
Benghazi	4265
austerity	3809
Ernst/Reuters	1787
bottom	2117
much,	4702
much.	2659
broader	2188
She	635
fails	2688
Twitter:	3865
Cruz.	1262
Cruz,	76
unlimited	2490
exposed	2616
substance	4366
slower	3419
strike	1776
Bobby	3606
written	1958
leaders,	383
Court	3222
procedure	3841
From	3577
Act	78
delayed	1871
cancellation	2148
teens	4731
learning	4279
admit	4676
young	768
ACA	570
math	4599
ABC	3148
picking	2337
picked	4875
narrow	2531
arguments	2100
Jay	1505
beliefs.	3881
hospitals,	4139
Family	2885
grants	4621
equally	4059
quickly	1731
reflect	3666
progress	1427
Royal	3483
reflected	1436
you'll	4308
repeatedly	1310
perform	3647
family.	4267
adopted	4040
who's	2056
Monday	81
Jim	983
Graph	4525
Merkel	2749
presented	2197
shared	2482
Republican	15
veto	3177
Roberts,	4420
season.	4723
youth	3410
places	2093
explains	891
tactics	404
freedom.	3134
shares	1345
dysfunctional	3455
ceiling	109
email	2383
rightwing	1798
scare	3636
reopen	1100
quarter	919
legal	932
powers	2870
governing	2781
Peter	1134
Health	665
era	2822
insurance.	321
insurance,	661
leaving	1056
non-essential	477
child	2814
Year	3758
precious	4288
unusual	3538
introducing	3561
question	796
administrative	2654
devastating	4570
multiple	1957
place.	1670
place,	3922
community	3537
Clinton's	3932
nation.	1548
general	960
representative	2846
Healthcare	2040
originally	2613
effect	325
device	3933
implementing	4844
historical	4051
high	866
People	660
Look	3400
Some	510
Catholic	3823
control,	2892
arrives	4459
contingent	696
leaves	1551
stark	3423
Richard	3114
"That's	2762
Jackson's	4136
expires	132
accepted	4162
represented	2502
â	4896
Perry	3645
arrived	4486
control.	2415
industry	1963
exchange	333
11th	1482
charitable	4194
taxes,	4210
Air	1840
taxes.	3379
overhaul	2092
bubble	2494
Kansas	4739
doctors,	3005
covers	4813
start	370
one-third	4049
saving	4160
conclusion	3327
strict	4123
propaganda	4670
infrastructure,	3471
residents	2235
Management	1961
range	2641
another.	4290
This	73
escape	4293
watched	2520
attitude	3234
reopened	1768
February	1992
starting	948
Second,	4629
mind	2503
aggressive	3544
district	1293
billions	2278
end	194
options	1826
launched	2174
nurses	3109
unemployed	2044
British	2274
legislation	71
speech,	885
confidence	262
tackle	1985
(pdf),	4156
speech.	4076
process	553
chair	2260
represents	1688
successfully	1085
Snyder	3748
Britain's	2575
lowest	1260
Cantor	4632
economy?	1600
reading	1923
beliefs	3128
Democrats	40
decline	3216
I’m	3668
All	740
Father	4283
accelerated	4514
bills.	1332
mass	2737
reports.	4810
bills,	1403
option.	2808
parties	615
there's	452
School	3059
chief	409
achievement	3244
dream	3467
agencies	520
libertarian	4237
legislation,	1546
mark	2335
emails	4685
legislation.	1571
ranks	3445
persuaded	3791
Sox	1489
They	407
I'll	982
defunding	72
regulation	2676
surprising	2882
senior	230
And	51
administration	573
decide	472
slave	3072
Any	1057
increased	1303
dysfunction	1780
stats	1071
Jon	3200
Then	858
Letta	260
issue	406
leave,	4307
state	33
achieve	2509
blog	897
Joe	1364
credible	4063
let's	2702
magazine	3434
controls	4354
Amendment	3358
US's	1699
opponent	2571
details	1900
quote	4892
believing	3777
leader	150
increases	1730
donors	1587
temporarily	1802
apparently	1369
won	1238
blow	2406
negotiated	3440
minutes	1122
vision	4880
Medicaid.	2622
Medicaid,	3103
struggled	4725
greatest	3703
Americans,	1819
Americans.	911
economy,	567
come.	4422
labour	4777
goals	2007
America	97
economy.	203
address	1026
dropping	1269
special	2349
fundamental	1943
So,	764
know,	2634
know.	4519
total	1188
benefit	599
threatening	126
West	1602
are.	3490
higher	751
are,	2820
missing	2937
80%	4634
free	719
search	2901
But	13
delayed.	1333
15%	3624
data,	4238
problems.	1846
ordinary	2692
problems,	2163
discrimination	3721
one,	3083
creative	3926
spokeswoman	3642
data.	4498
$16.7tn	378
unnecessary	910
psychological	4024
Capital	3491
number	385
We're	2565
attract	3470
one.	1564
smoke	4404
editor	1173
blocking	1603
scenario	4387
Being	4182
Whatever	4573
letters	2186
July,	4679
computer	2911
typically	3942
"has	4129
one's	4384
complacency.	4648
2016,	3218
2016.	2104
cases,	3459
oil	2830
trouble	1938
division	4448
Perhaps	2562
intervention	3714
Ukip	4220
17,	2836
fact.	4180
(and	701
fact,	492
firm	1449
anxiety	2493
lieutenant	4125
web	1976
living	107
negotiations	368
fire	1804
glitches	1989
wealthy	2234
banks	2046
nutritional	4530
behalf	3569
methods	3133
Monday.	3088
Monday,	372
2014,	1620
proven	4038
considerable	3362
2014.	1545
losing	725
obstructionism	4564
risking	1772
address,	2053
industry.	3553
doctor	1164
close	327
transparency	4692
industry,	3701
side.	1794
side,	3457
suspicion	1407
slight	4868
poll	805
affairs	4093
facts	1058
passage	52
opinion	525
proved	1653
think	339
claims	1662
2013.	1017
2013,	3531
of,	3164
apology	2757
principles.	3349
sale	4254
himself.	3863
merits	3828
thing	995
2012,	956
2012.	1355
said:	411
Instead	2078
carefully	4039
employer	496
understanding	3605
today	655
purchase	2113
Iowa	4161
lawmakers	423
unprecedented	2272
said,	315
throw	1491
households	1550
area	1321
wrong,	2768
style	4583
Saturday	155
said.	114
questioning	2851
Freedom	1817
experience	1556
employee	438
Mail	2586
taxpayers	2782
goals.	4833
deadlock	980
sides	422
2011,	2202
liberties	4203
stamp	3905
fraction	3504
happening	348
Guardian.	3271
capable	4045
win	772
wrong.	2512
message	801
We'll	4718
stand	374
mission	1809
proposed	955
visits	3202
again,	1773
2011.	1108
again.	977
2010.	987
moderates	697
this,	542
you've	658
curb	3788
court	527
impose	4032
roughly	1615
Democracies	2533
operation	3534
break	1393
this:	3066
poverty.	3805
this.	992
woes	3733
here.	1179
2010,	2028
central	1432
here,	1937
screen	3214
creating	1696
services	399
heart	1539
welfare	1756
people."	2970
include	1286
gas	3578
prime	2671
traffic	847
sitting	1716
operating	2045
gay	1942
Tuesday	157
negotiation	1724
measures	741
abandon	1520
gap	2912
poor.	3804
creation	1983
Dean	4364
moment	766
two-week	1504
influence	1763
addressing	3648
protect	521
posted	1558
closer	1737
heard	1735
say,	2194
handed	4133
say.	4281
detailed	3951
anyway.	3341
dollar	1004
closed	539
say:	2416
cheaper	2393
radical	682
Congressman	1252
similar	818
cuts	547
service.	3003
clock	4858
negotiating	612
Marriage	3851
San	3151
flight	4487
seniors	2190
issue,	2315
like,	2995
issue.	2069
China's	2479
proposal	1453
protracted	1495
healthy	2116
Collins	2838
opted	4143
through.	2542
should.	4323
Germany	2785
standing	1233
filed	3181
They're	1190
you're	1713
defeated	2508
count	3543
save	1161
remains	754
fragile	600
DEM	4903
nomination	2403
procedures	4309
Ross	4784
prior	2439
Veterans	4091
barriers	3949
centres	4695
developing	3231
official	1361
Research	3373
Rose	3564
divisive	2776
protection	1933
returning	3439
Ginsburg	4409
isn't	465
issued	402
heavy	2451
machine	4510
professional	4334
comparison	1350
colleagues.	2888
statement	403
We've	1705
Warren	3794
Democrat-controlled	563
operate	4159
issues	821
called	444
health,	4113
health.	4147
Agency	1767
plummet	4794
botched	2159
accomplish	3615
protecting	3870
longer-term	1751
polls,	4222
stage	1474
war	66
network	2715
polls.	4847
Moody's	2035
army	4217
risk	299
staff	363
duty	3393
Can	3223
driven	1367
rise	746
deciding	4296
supportive	3989
fundraising	2773
mounting	2896
mixed	2984
arms	2374
receive	362
healthcare	26
application	3371
audience	2908
standard	2331
similarly	4373
governors	1525
important	576
DC.	2382
avert	439
growing	196
DC,	620
ambition	3736
threatens	2802
real-world	3954
That’s	3667
found	531
population,	4452
opposing	1198
handle	2637
East	4701
slipped	4396
Ken	2373
they'll	2008
says:	4832
assure	4624
office,	2218
associate	4134
office.	3025
danger	2488
Romney,	4359
Matt	2863
providers	2945
forward	1425
presidential	117
resistance	2388
says,	4424
preparing	4344
says.	3042
serve	2427
defined	3468
ends	2370
cynical	2071
mid-term	4348
do."	4179
undermine	1454
admitted	1632
impacts	3602
Politicians	2696
Tavenner,	3690
Hobby	3127
price	1126
Ben	4675
minimum-wage	4589
coming	930
devices.	3936
split	1120
CGI	2179
complain	2894
women's	4107
new,	3339
face	428
times.	3675
referring	2436
50,000	3153
stayed	2172
default.	1101
threats	1478
contraceptive	3900
Three	2592
times,	3812
digital	3265
penalties	2095
default,	1598
voters	528
surrounding	3269
survive	2754
supporters,	4566
happy	1575
Given	2824
caught	3178
Senators	4711
Ryan,	1273
Washington	144
votes.	2909
votes,	3923
news	271
Applewhite/AP	2442
thinktank	3378
report.	4605
first-term	1514
report,	3915
factor	2424
end.	2513
impact.	3953
surprised	2734
end,	698
produced	3381
familiar	2524
fact	721
CEO	2856
irony	3847
agree	607
drone	3573
faces	1974
21st	2527
Greece	3756
minor	2667
surrender	1584
ransom	918
Evan	1988
interviews	4482
candidate	1142
served	2350
takes	1036
faced	2137
scores	4882
fallen	1697
conference	505
slavery	3054
what's	707
reports	925
index	1341
May.	3765
victim	4572
dispute	1334
billion	1352
fun	2933
listening	3035
charged	4462
May,	4407
doing.	4618
size	1982
view.	4349
anger	2103
Big	2687
reforms	264
position.	4367
require	1032
view,	3209
site's	3087
foreign	747
Arkansas	4444
killing	3869
United	93
Sanford	3398
result	476
Robert	1824
opposite	1915
Eve,	3961
rail	3478
supply	3931
overwhelmed	4213
spending,	1152
sticking	3535
spending.	1370
Public	1676
threatened	1511
functions	1981
Red	1493
Romney	1878
would-be	4022
Michael	1368
repealing	2949
positions	2023
tracking	3948
Nancy	1479
reform,	1239
supporting	2653
views	1722
reform.	2220
determined	584
there.	2115
there,	3728
still,	4410
operations	2401
tension	3255
employees	229
specifically	2865
journalism	2699
Rush	4532
waste	3113
or,	2385
Mall	1132
doubling	4268
hundred	3170
angry	1608
falling	2470
Images	481
avoiding	4660
contraception	3121
CNN	1609
authors	4165
cover	1181
fail	1466
hangout?	1073
watching	952
file	3463
Even	451
York	760
marathon	1515
opt	3182
groups	1040
journalist	2739
preventing	3899
information	1019
Roe	4898
housing	3477
compare	3456
minister	4007
insisting	405
table	2959
fair	3301
create	706
hunger	4465
journalism.	3929
violate	3126
mind,	4315
mind.	3450
programs,	4567
locked	3062
Ron	4243
evil	3680
position	242
"The	88
rapidly	3659
group,	3350
senators,	3974
pressed	2457
impasse	4779
ground	876
Many	535
ensuring	2309
(the	1356
wanted	673
effective	2077
London	3049
they've	1924
character	2584
minds	3048
Time	3433
judge	3506
union	1041
highly	2842
weapons	2048
steadily	4103
giving	644
100	1680
Republican-dominated	2956
frequently	4357
covered	1919
CMS	3742
purely	3617
companies.	3495
united	1517
companies,	1380
progressive	3844
responsible	750
delays	1991
sequestration,	4121
That's	253
renewable	2869
utterly	4836
secretary	238
"We're	3152
industrial	4052
article	1413
fall	826
acknowledged	1628
cloud	4483
sector	974
benefits.	3139
benefits,	4592
allegedly	4027
grant	3848
lasting	1599
answers	1060
on,	2014
added:	2334
on.	1675
workers	171
race	1828
Union.	4408
Ryan's	2449
Union,	4521
grand	2263
2009,	3228
2009.	4454
returns	2110
positive	1348
added.	2107
pleased	2703
"because	3921
Singhal	4492
work	138
Capitol	434
victims	3050
letter	601
global	823
discover	4195
symbolic	1232
affordable	1167
restrict	4287
heavily	2042
landmark	2269
programme	2366
fly	3723
promote	2497
program	1065
company	1163
encourages	3984
word	1667
fighting	1736
China,	3803
management	3194
passing	923
afternoon.	4861
efficient	4421
west	2514
care,	3111
intention	4661
Mary	3997
caution	3845
$6,000	3321
care.	3090
feared	1857
contained	2553
recent	225
Julie	3043
minute	1748
Pentagon	2047
fit	3359
Medicare.	1165
Mark	1205
officer	2280
fix	1044
offices	2604
electorate	4223
Bob	2605
Lincoln	594
they're	543
perfect	1209
pulled	4569
fine	3588
find	193
2007,	4464
film	3669
profit	3469
date,	4370
backers	3365
rich	1607
decade	3638
fill	2954
moderate	608
90%	4026
families	393
Medicare,	1792
far,	1005
before.	2975
far.	3739
economy."	1347
safety	705
before,	2448
continue	139
industries	4053
you.	2753
you,	2210
assume	3626
2008,	4447
channel	2725
Already,	4246
Queensland	2857
company.	4200
numbers,	2815
Imagine	3944
time	50
Christie's	4401
company,	3977
married	3517
joined	381
bare	3286
video	1027
opened	1679
defending	3916
host	2361
notion	4181
...	1507
Union	4851
shown	1365
outlets	2305
wide	3172
shows	1202
surge	3689
pocket	3894
Griffin	4705
wealth	2871
lines	1549
Meanwhile,	1450
smooth	3818
dependent	2689
prospect	901
Work	4191
primaries	3435
currency	2786
partly	2938
(@CoryBooker)	4541
patient	3688
senators	143
noting	4092
surveillance.	4402
lived	1894
anything,	3906
ensure	908
live,	3964
member	1589
increasing	1291
meaning	1434
hour	445
Rubio,	4630
standards	2469
register	2648
House's	3147
rollout.	1968
rollout,	2920
veterans	789
base	1789
introduced	2651
strikes	3574
line.	1941
public	223
bailout	1024
workers.	1064
Updated	1025
all.	1810
all,	713
qualify	2229
firms	2276
full-time	1063
workers,	586
Larry	3249
70%	3026
appointed	3837
software	1986
failure.	2183
Prop	3649
dramatically	2649
bank	1175
Wednesday	677
widespread	3051
lasted	1305
concessions	979
society.	4598
primarily	1881
believe,	4174
seemingly	4021
vital	3199
mandatory	3173
code	2682
States	190
inaugural	4649
rally	1237
weakness	2895
damaging	4215
rising	1397
economics	1704
day	460
prefer	3994
fast	1174
large	545
extending	1626
disaster,	4783
hope	286
named	3741
insurance	7
Each	4698
bill	18
that,	255
Instead,	1637
evidence	1200
that.	1574
stimulus	4769
Brendan	4873
meets	4760
released	769
author	2294
that:	3513
firm,	4551
coal	2855
Kennedy	2181
offset	4199
talk	880
law	127
constant	4096
lessons	3427
better,	4044
cable	4604
better.	1895
welcomed	4749
Generation	4451
Christmas	3958
disrupt	4023
far?	4066
planned	1095
photo	2323
wider	779
great	420
folks	2057
source	2038
outsourcing	1865
eligibility	2915
economies	2948
appearance	2629
reason	431
re-elected	2579
campaigned	2675
historic	2149
sufficient	3189
Henry	2905
improved	3541
defaulting	1617
Trust	3887
respond	1892
tweet	4683
mentions	4887
carry	1208
holes	3868
Indeed,	245
Lew	34
Let	2012
Rather	3526
numerous	2923
hold	290
privacy	2316
apart.	3943
Every	2726
openly	3402
Lee	2017
win.	4326
pledge	4656
holds	2268
heading	2324
Financial	4543
virtual	4467
credibility	3453
home	168
debacle	3584
GOP's	831
reporters.	1475
bigger	1351
announce	3815
Medicare	455
aspects	2198
England	4152
savings	4157
polls	692
reproductive	4372
clear	104
short	748
clean	373
visiting	1158
process,	1901
process.	1566
None	2740
results.	4529
liberals	3388
hole	3635
portion	3144
conceded	1883
dozen	1984
green	1047
waited	710
links	3452
frequent	4185
dangerous	3118
concluded	4772
cut	326
Andy	4558
closing	946
stated	1932
fired	4706
Association,	4146
tax,	3763
Although	1534
Memorial	1752
And,	2547
segment	4606
narrative	3335
tax.	2925
intense	3289
related	3822
potentially	2353
provisions	503
schools	3376
family	1649
request	3370
applications	2122
poll.	4872
stakeholders	3116
individuals,	3622
argument	1277
together.	2485
Frank	4437
together,	3233
high-profile	2917
presents	4253
depth	4171
kidding	3451
sure,	3546
panic	3970
strong	3082
lives	663
government's	129
panel	4111
tiny	2974
Dan	3095
defeat	810
state's	2226
focusing	3150
writing	2121
state.	2580
resolution	3
Day	3858
insurers,	3855
state,	2407
so-called	79
insurers.	3311
Administration	4109
best,	3340
building	841
borrowing	111
actively	2311
task	2618
Daily	2275
impending	4854
show,	3094
Hollywood	3096
registration	3137
sector.	3500
provision	189
profits	2032
wife	4012
show.	2484
Terry	2405
insists	3315
senator,	4557
Speaker	582
senator.	4534
Congressional	1078
hosted	2495
Tuesday's	2590
high-stakes	4765
satisfied	4506
complaining	3322
inevitable	1726
fight,	1631
fight.	3020
checks	413
country's	678
manage	2011
obligations	3304
electoral	986
eyes	1638
evident	4164
approved	2279
seat	1391
interest	206
adopt	4312
undocumented	3657
procedural	442
commission	2788
elements	1594
politicians	450
Obama's	60
waiting	1691
Steve	2089
June	3295
short-term	1115
colleagues	443
log	3955
convince	4574
models	3219
Clinton	513
enrollments	2243
Party,	1248
Party.	4613
professor	3397
lot	390
Carney.	1904
examples	3737
low	1177
acts	3857
Association	2463
America's	634
advertising	4672
states	895
letting	4056
difficult	1103
designed	669
Obamacare's	1839
Wisconsin	4155
Cuccinelli	2317
International	1444
Right	2016
renewed	4394
applicants	3897
lifetime	4491
we'll	1728
back	57
READ	2994
midnight,	2979
“I	1264
handful	3436
seek	1761
Prime	4378
talking	1042
debate,	4314
right-wing	3352
example,	1366
presence	4577
Governor	2222
debate.	2711
feeling	4893
practice	1502
July	4292
original	2544
south	2965
defend	2630
harmful	4079
debates	1360
sports	4696
supposed	1280
ended	1500
Newt	514
News	953
us,	1124
science	3464
us.	2588
children.	3782
values	2721
understood	2770
sees	2558
agreement,	2454
Obamacare,"	4818
tells	2365
condition	2880
Harris	4561
hundreds	458
period	1834
cost	330
Begich	3908
party.	244
failure	233
battle	605
reductions	2199
week's	2577
sound	3405
party,	1259
case.	3831
case,	1816
packed	4710
Human	2084
Speaking	1645
Mike	1642
setting	1749
ranging	4086
federal	59
floor,	1643
MJ:	4048
profile	3732
David	344
percentage	493
regular	2251
resulted	3021
cabinet	4218
approval	1410
Obamacare."	4005
secrecy	4623
Cuccinelli's	2591
exploit	4001
English	3909
Dick	4614
registered	3585
changing	1707
increase	130
core	1156
hour.	4587
MI6	4460
who,	2170
reacted	4738
person	770
Mitch	1296
deficit	551
reducing	2173
(ACA)	2873
ties	3766
divisions	1619
house	1330
privatisation	3485
modest	2670
understands	4168
avoid	270
pledged	3156
security.	3149
income	1066
security,	844
gathering	3702
Consumers	3963
focus	886
blame	275
Things	3730
platform	3392
million	102
legislatures	4328
we're	602
drugs	3819
hours	21
extra	2024
up.	653
Planned	4431
scrap	4149
up,	1510
goal	913
huge	958
announced	787
stopped	3000
Susan	2906
improvements	3086
tied	1484
polarization	1294
remove	3752
criticized	4803
secure	1325
cultural	2705
Club	1151
fairly	3486
modern	1001
night,	1094
remarkable	4358
believed	1853
night.	2355
sell	2467
capacity	2062
Representative	1554
Romney's	4318
believes	1440
Just	994
millions	652
post	2010
cases	1166
return	686
history,	3251
chaotic	2528
history.	2603
oppose	732
framework	3539
Edward	2983
leg	4700
prison	4099
[the	4289
led	280
underwent	4714
glitches.	4380
radio	1766
stores	4145
Neither	2764
allowed	817
shutdown.	388
phone	2080
unemployment	1055
send	297
undo	2766
enable	3952
adds	3281
shutdown,	359
cold	2515
enough.	1155
enough,	2025
effectively	1503
genius	4322
Business	3142
status	2151
Todd:	1729
we've	1028
chose	2606
seized	3692
stable	3191
uninsured	767
disappointed	3663
polling	2378
junior	4548
injured	4726
formal	1311
season	3679
Today	1400
extremists	4811
ACA,	2875
anti-government	4202
shutdown:	800
ACA.	487
shutdowns	912
Los	4724
highest	2650
Marco	879
protest	2841
purpose	3838
solution	978
March	1682
blocked	3568
couple	556
Australia	2843
participate	3124
Community	4673
general,	3835
pressure	950
most.	4869
800,000	448
general.	4186
poor	2063
gaining	4104
content.	4528
chances	1068
revelations	3671
Mitt	1877
Snowden	3245
prices	1896
significantly	1490
started	827
lie	2433
pope	3789
causing	523
controlling	3115
threat	122
technology,	3465
supports	3143
heated	2101
explained	4899
60%	3807
triumph	4208
Two	1295
low-wage	4596
hardline	1245
laws	729
projections	1376
slow	2155
violating	3888
Nothing	4500
Chuck	776
endured	4019
effects	1706
servants	3454
amid	1681
earlier.	4488
colleges	4640
struggle	1850
ratio	2719
persuade	1651
Still,	3551
Patrick	3262
eat	3979
senator	20
introduction	1416
hospital	1858
review	1959
proposal,	3364
Obama.	711
guns	4727
leave	864
Clinton.	4786
Obama,	684
debate	56
write	1601
disastrous	2223
Wisconsin,	4331
targets	3693
man	863
